bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,neighborhood_avg_sqft,sqft_lot15,sale_year,yr_since_renovated,log_price,is_renovated,house_age,house_age_bin,basement_ratio,above_ratio,lot_living_ratio
2,2.0,1300,6515,1.0,0,0,3,8,1300,0,2005,98053,47.7078,-122.013,1640,6009,2014,,12.994277701341055,0,9,<20 yrs,0.0,1.0,5.0115384615384615
4,1.0,1460,3840,1.5,0,0,3,8,1340,120,1928,98106,47.533,-122.347,990,4200,2015,,12.793862088206213,0,87,50–100 yrs,0.0821917808219178,0.9178082191780822,2.6301369863013697
4,1.0,1030,6621,1.0,0,0,4,6,1030,0,1955,98055,47.4857,-122.221,1420,6631,2014,,12.230770136157428,0,59,50–100 yrs,0.0,1.0,6.4281553398058255
3,2.5,1970,7500,2.0,0,0,3,8,1970,0,1988,98092,47.2658,-122.218,1950,8220,2014,,12.611524420216115,0,26,20–50 yrs,0.0,1.0,3.8071065989847717
2,1.0,790,7275,1.0,0,0,4,6,790,0,1944,98058,47.4771,-122.174,850,7399,2014,,11.918397239722838,0,70,50–100 yrs,0.0,1.0,9.208860759493671
3,2.25,3800,33825,1.0,0,0,4,10,3330,470,1976,98042,47.3797,-122.152,3470,14484,2014,,13.26212705890841,0,38,20–50 yrs,0.12368421052631579,0.8763157894736842,8.901315789473685
3,2.0,2168,12616,2.0,0,1,4,7,2168,0,1950,98146,47.4933,-122.367,2168,9750,2015,,13.345508528717259,0,65,50–100 yrs,0.0,1.0,5.819188191881919
4,3.5,4140,13392,2.0,0,0,3,11,4140,0,2000,98059,47.5261,-122.144,4140,11529,2014,,13.76421831620775,0,14,<20 yrs,0.0,1.0,3.234782608695652
4,2.5,2440,7797,1.0,0,0,3,8,1560,880,1965,98031,47.3895,-122.222,2090,8100,2015,,12.538253544662647,0,50,20–50 yrs,0.36065573770491804,0.639344262295082,3.1954918032786885
3,2.0,1720,4200,2.0,0,0,3,8,1720,0,1908,98112,47.6285,-122.301,1720,4200,2014,22.0,13.477939117439742,1,106,>100 yrs,0.0,1.0,2.441860465116279
4,2.25,3020,11489,1.5,1,3,5,10,2110,910,1916,98040,47.5395,-122.21,3890,11489,2015,27.0,14.45736497045232,1,99,50–100 yrs,0.30132450331125826,0.6986754966887417,3.8043046357615893
5,2.0,2610,5009,1.0,0,0,3,7,1710,900,1988,98117,47.6969,-122.366,1600,5040,2014,,12.992256969959042,0,26,20–50 yrs,0.3448275862068966,0.6551724137931034,1.9191570881226054
3,2.0,1500,8086,1.0,0,0,3,7,1060,440,1981,98027,47.5584,-122.081,1550,8086,2014,,12.959846800844963,0,33,20–50 yrs,0.29333333333333333,0.7066666666666667,5.390666666666666
4,2.5,2600,11280,1.5,0,0,3,7,1570,1030,1961,98003,47.336,-122.304,1660,11200,2014,,12.439170488085749,0,53,50–100 yrs,0.39615384615384613,0.6038461538461538,4.338461538461538
3,1.5,1370,8470,1.0,0,0,4,7,1370,0,1961,98092,47.2874,-122.192,1710,8800,2014,,12.128116509451258,0,53,50–100 yrs,0.0,1.0,6.182481751824818
5,2.75,2400,15781,1.0,0,0,4,7,1200,1200,1974,98074,47.622,-122.059,2390,7500,2014,,12.91546466135501,0,40,20–50 yrs,0.5,0.5,6.5754166666666665
2,1.5,1068,1758,2.0,0,0,3,7,1068,0,1990,98028,47.7527,-122.244,1078,1315,2014,,12.400820837540556,0,24,20–50 yrs,0.0,1.0,1.646067415730337
3,1.5,2220,8994,1.0,0,0,4,8,1110,1110,1962,98006,47.5473,-122.172,2220,8994,2014,,13.122365377402328,0,52,50–100 yrs,0.5,0.5,4.051351351351351
2,1.0,880,7575,1.0,0,0,4,7,880,0,1942,98198,47.3757,-122.304,1800,7575,2015,,12.229549885708273,0,73,50–100 yrs,0.0,1.0,8.607954545454545
3,1.5,1310,9273,1.0,0,0,4,7,1310,0,1968,98042,47.3683,-122.147,1710,9600,2014,,12.310437165348775,0,46,20–50 yrs,0.0,1.0,7.078625954198473
4,1.0,1350,11507,1.0,0,0,3,7,1350,0,1966,98055,47.4269,-122.197,1320,25675,2014,,12.206077645517674,0,48,20–50 yrs,0.0,1.0,8.523703703703704
3,2.25,1400,1320,3.0,0,2,3,8,1400,0,2006,98133,47.7147,-122.356,1490,1449,2014,,12.813119851828635,0,8,<20 yrs,0.0,1.0,0.9428571428571428
3,1.0,1170,7320,1.0,0,0,3,7,1170,0,1962,98188,47.4685,-122.282,2040,7320,2015,,12.117246896289503,0,53,50–100 yrs,0.0,1.0,6.256410256410256
3,2.5,1020,1570,2.0,0,0,3,7,720,300,2004,98144,47.5871,-122.317,1470,1249,2014,,12.611541086966115,0,10,<20 yrs,0.29411764705882354,0.7058823529411765,1.5392156862745099
3,1.75,1300,3844,1.0,0,0,3,7,1300,0,1985,98133,47.7024,-122.355,1290,3844,2014,,12.818554633046093,0,29,20–50 yrs,0.0,1.0,2.956923076923077
3,2.0,2010,16736,2.0,0,0,4,6,2010,0,1929,98133,47.7643,-122.352,1890,11477,2014,,12.847929163278053,0,85,50–100 yrs,0.0,1.0,8.32636815920398
3,2.0,1590,5009,2.0,0,0,4,6,1590,0,1985,98125,47.7012,-122.322,1730,6380,2015,,13.045484492893253,0,30,20–50 yrs,0.0,1.0,3.150314465408805
3,1.0,1470,9750,1.0,0,0,3,7,1470,0,1963,98034,47.7155,-122.194,1300,9750,2014,,13.07107218827772,0,51,50–100 yrs,0.0,1.0,6.63265306122449
3,1.75,1580,14400,1.0,0,0,4,7,1580,0,1981,98001,47.2598,-122.281,1480,9600,2015,,12.323860125621126,0,34,20–50 yrs,0.0,1.0,9.113924050632912
3,1.75,1970,9512,1.0,0,0,3,8,1970,0,1968,98058,47.4545,-122.146,2250,10573,2015,,12.82396003700373,0,47,20–50 yrs,0.0,1.0,4.828426395939086
3,2.5,2330,3141,2.0,0,0,3,8,2330,0,2003,98116,47.5622,-122.392,1980,5265,2014,,13.345508528717259,0,11,<20 yrs,0.0,1.0,1.348068669527897
6,5.0,7100,18200,2.5,0,0,3,13,5240,1860,1933,98199,47.6427,-122.408,3130,6477,2014,12.0,14.978661680269907,1,81,50–100 yrs,0.2619718309859155,0.7380281690140845,2.563380281690141
3,1.75,1230,10725,1.0,0,0,3,7,1230,0,1980,98045,47.4431,-121.772,1250,10170,2015,,12.703816069256568,0,35,20–50 yrs,0.0,1.0,8.71951219512195
3,1.75,2570,13000,2.0,0,0,4,7,2570,0,1962,98177,47.7705,-122.371,2570,8521,2015,,13.359805810705184,0,53,50–100 yrs,0.0,1.0,5.058365758754864
4,2.5,3440,6915,2.0,0,0,3,10,3440,0,2006,98038,47.3538,-122.004,3200,6915,2014,,13.331003865890963,0,8,<20 yrs,0.0,1.0,2.010174418604651
3,2.25,3330,20053,2.0,0,0,3,9,3330,0,1968,98004,47.6395,-122.214,2870,20053,2015,17.0,14.416597820890415,1,47,20–50 yrs,0.0,1.0,6.021921921921922
4,2.25,1780,2684,2.0,0,0,3,7,1780,0,2002,98072,47.7642,-122.149,1670,2426,2015,,12.983103608918753,0,13,<20 yrs,0.0,1.0,1.5078651685393258
4,2.5,2110,6295,2.0,0,0,3,8,2110,0,2000,98030,47.3641,-122.193,2720,6311,2015,,12.676079399771027,0,15,<20 yrs,0.0,1.0,2.9834123222748814
4,3.5,2770,8049,2.0,0,0,3,9,2770,0,2002,98074,47.6469,-122.081,3410,7447,2015,,13.617060838751888,0,13,<20 yrs,0.0,1.0,2.9057761732851985
3,2.5,1590,3359,2.0,0,0,3,7,1590,0,2000,98019,47.7349,-121.986,1820,3383,2014,,12.644330802262578,0,14,<20 yrs,0.0,1.0,2.1125786163522013
3,2.25,1460,968,2.0,0,0,3,7,1140,320,2003,98199,47.6601,-122.4,1460,1531,2014,,13.00301887329035,0,11,<20 yrs,0.2191780821917808,0.7808219178082192,0.663013698630137
4,2.25,2070,13084,1.0,0,0,4,8,1700,370,1967,98040,47.5606,-122.222,2520,10180,2014,,13.586098651497313,0,47,20–50 yrs,0.178743961352657,0.821256038647343,6.320772946859903
3,2.5,2420,36862,1.0,0,0,4,8,1530,890,1957,98003,47.3264,-122.308,1670,9046,2014,,13.07107218827772,0,57,50–100 yrs,0.3677685950413223,0.6322314049586777,15.232231404958677
5,1.75,2000,3750,2.0,0,0,4,7,2000,0,1921,98103,47.6618,-122.355,1520,3750,2014,,13.279368835614243,0,93,50–100 yrs,0.0,1.0,1.875
2,1.0,1010,7338,2.0,0,0,4,7,1010,0,1981,98056,47.5123,-122.19,1220,7719,2014,,12.660331092405906,0,33,20–50 yrs,0.0,1.0,7.265346534653466
4,2.5,3050,7238,2.0,0,0,3,8,3050,0,1989,98029,47.5772,-122.013,2580,7228,2014,,13.361381852676738,0,25,20–50 yrs,0.0,1.0,2.373114754098361
3,1.0,1160,11776,1.0,0,0,3,7,1160,0,1968,98077,47.7427,-122.074,1160,10050,2014,,12.628070334272698,0,46,20–50 yrs,0.0,1.0,10.151724137931035
3,2.0,2180,5440,1.0,0,0,5,7,1100,1080,1904,98103,47.657,-122.345,1470,4109,2014,,13.573440270649085,0,110,>100 yrs,0.4954128440366973,0.5045871559633027,2.4954128440366974
3,1.75,1560,6000,1.0,0,0,3,6,780,780,1944,98199,47.6501,-122.384,1560,1734,2014,,13.171155446333852,0,70,50–100 yrs,0.5,0.5,3.8461538461538463
4,1.75,1580,3635,1.0,0,0,4,7,790,790,1910,98117,47.6795,-122.371,1190,3638,2015,,13.19375523568666,0,105,>100 yrs,0.5,0.5,2.300632911392405
3,1.75,1660,8303,1.0,0,0,3,7,1380,280,1974,98058,47.4366,-122.171,1740,8320,2015,,12.5423698668371,0,41,20–50 yrs,0.1686746987951807,0.8313253012048193,5.001807228915663
4,2.0,2350,9329,2.0,0,0,3,8,2350,0,1977,98005,47.583,-122.17,1640,9403,2014,,13.398480330934175,0,37,20–50 yrs,0.0,1.0,3.969787234042553
2,1.0,1440,6650,1.0,0,0,3,7,970,470,1980,98023,47.2896,-122.369,1600,6847,2014,,12.220966184120165,0,34,20–50 yrs,0.3263888888888889,0.6736111111111112,4.618055555555555
4,2.5,2930,7806,2.0,0,0,3,9,2930,0,2005,98074,47.6219,-122.024,2600,6051,2014,,13.5702504793509,0,9,<20 yrs,0.0,1.0,2.6641638225255972
3,1.75,1590,7560,1.0,0,0,3,7,1130,460,1984,98031,47.4016,-122.18,1500,7560,2014,,12.429220196836383,0,30,20–50 yrs,0.2893081761006289,0.710691823899371,4.754716981132075
3,1.0,1400,9450,1.0,0,0,4,7,1060,340,1955,98056,47.5051,-122.194,1400,8108,2014,,12.53897064502647,0,59,50–100 yrs,0.24285714285714285,0.7571428571428571,6.75
6,2.5,3190,12196,2.0,0,0,4,8,3190,0,1979,98052,47.6309,-122.103,2790,13068,2014,,13.406038934481533,0,35,20–50 yrs,0.0,1.0,3.8231974921630094
4,3.25,4580,4838,2.0,0,3,4,11,3080,1500,1991,98109,47.6305,-122.354,3540,6483,2014,,14.88022163978423,0,23,20–50 yrs,0.32751091703056767,0.6724890829694323,1.0563318777292576
4,2.0,1830,6000,1.0,0,0,5,7,1070,760,1953,98118,47.5453,-122.279,1830,5500,2015,,12.843973993864076,0,62,50–100 yrs,0.41530054644808745,0.5846994535519126,3.278688524590164
3,1.75,2720,149410,1.5,0,0,3,9,2720,0,1988,98014,47.7092,-121.892,2560,149410,2014,,13.190023895035274,0,26,20–50 yrs,0.0,1.0,54.93014705882353
2,1.0,1360,22508,1.0,0,0,3,7,1360,0,1932,98034,47.7101,-122.226,2830,12600,2014,,13.161586013632684,0,82,50–100 yrs,0.0,1.0,16.55
3,2.0,1520,4000,1.0,0,0,5,6,800,720,1943,98106,47.531,-122.351,1430,4000,2015,,12.821125843418026,0,72,50–100 yrs,0.47368421052631576,0.5263157894736842,2.6315789473684212
3,2.25,2290,14585,2.0,0,0,3,8,2290,0,1981,98075,47.5874,-122.074,1660,36961,2014,,13.208542908506082,0,33,20–50 yrs,0.0,1.0,6.368995633187773
3,2.5,2150,14092,2.0,0,0,3,8,2150,0,1991,98058,47.4621,-122.129,2400,10699,2015,,12.793862088206213,0,24,20–50 yrs,0.0,1.0,6.554418604651163
3,1.5,1170,7645,1.0,0,0,4,7,1170,0,1955,98004,47.6077,-122.194,1870,7678,2014,,13.541075028051122,0,59,50–100 yrs,0.0,1.0,6.534188034188034
3,1.75,1830,5488,1.0,0,2,4,7,1010,820,1939,98115,47.6914,-122.309,1200,5488,2014,,13.017005083966255,0,75,50–100 yrs,0.44808743169398907,0.5519125683060109,2.9989071038251365
4,2.5,2730,12261,2.0,0,0,3,9,2730,0,1991,98011,47.7419,-122.205,2730,10872,2014,,13.325305854052747,0,23,20–50 yrs,0.0,1.0,4.491208791208791
3,1.0,1090,10710,1.0,0,0,4,7,1090,0,1962,98056,47.5,-122.169,1090,10440,2014,,12.54254845357358,0,52,50–100 yrs,0.0,1.0,9.825688073394495
3,2.5,2560,9182,2.0,0,0,3,9,2560,0,1993,98027,47.5361,-122.051,2800,8784,2015,,13.527829818844937,0,22,20–50 yrs,0.0,1.0,3.58671875
3,1.0,1160,6132,1.0,0,0,4,7,1160,0,1958,98056,47.5015,-122.173,1280,6132,2014,,12.37581963951765,0,56,50–100 yrs,0.0,1.0,5.286206896551724
2,1.75,1010,4000,1.5,0,0,5,7,1010,0,1919,98105,47.6665,-122.287,1470,4000,2014,,12.99793556402925,0,95,50–100 yrs,0.0,1.0,3.9603960396039604
3,2.0,1650,7930,1.0,0,0,4,7,1650,0,1989,98038,47.3617,-122.05,1510,7930,2015,,12.433212202169729,0,26,20–50 yrs,0.0,1.0,4.806060606060606
3,1.0,2120,31564,1.0,0,0,3,7,1220,900,1942,98168,47.4938,-122.298,1790,11571,2014,,12.206077645517674,0,72,50–100 yrs,0.42452830188679247,0.5754716981132075,14.888679245283019
1,1.0,960,2640,1.0,0,0,3,7,760,200,1908,98112,47.6223,-122.294,1620,3759,2014,,12.712893259942282,0,106,>100 yrs,0.20833333333333334,0.7916666666666666,2.75
3,2.5,1509,1114,3.0,0,0,3,8,1509,0,2014,98133,47.7048,-122.34,1509,2431,2014,,12.902965303025876,0,0,,0.0,1.0,0.7382372432074221
4,1.75,2270,27122,1.0,0,0,5,8,1300,970,1957,98155,47.7637,-122.281,2380,11822,2014,,13.279368835614243,0,57,50–100 yrs,0.42731277533039647,0.5726872246696035,11.948017621145375
4,2.5,1954,4805,2.0,0,0,3,8,1954,0,2005,98055,47.4297,-122.19,1714,3259,2014,,12.73670383776449,0,9,<20 yrs,0.0,1.0,2.4590583418628453
3,3.5,2800,7694,1.0,0,0,3,9,2800,0,2005,98053,47.7095,-122.022,2420,7694,2015,,13.732130035981154,0,10,<20 yrs,0.0,1.0,2.7478571428571428
3,1.0,1270,6405,1.5,0,0,3,6,1270,0,1944,98178,47.4959,-122.241,1110,6405,2014,,11.938199736300925,0,70,50–100 yrs,0.0,1.0,5.043307086614173
4,2.25,1810,7601,1.0,0,0,3,7,1080,730,1986,98023,47.2857,-122.358,1570,7601,2015,,12.611374406964662,0,29,20–50 yrs,0.40331491712707185,0.5966850828729282,4.199447513812155
4,2.5,2410,7517,2.0,0,0,3,8,2410,0,1983,98058,47.4388,-122.142,2420,8095,2015,,12.994532278619134,0,32,20–50 yrs,0.0,1.0,3.1190871369294606
3,2.5,1690,17383,2.0,0,0,3,7,1690,0,2003,98038,47.3691,-122.031,2610,7999,2014,,12.587931300962664,0,11,<20 yrs,0.0,1.0,10.285798816568047
3,1.75,1190,6000,1.0,0,0,3,7,1190,0,1952,98178,47.5026,-122.236,1200,6000,2015,0.0,12.220966184120165,1,63,50–100 yrs,0.0,1.0,5.042016806722689
2,1.75,1280,6774,1.0,0,0,3,7,1280,0,1991,98002,47.2925,-122.219,1450,7810,2015,,12.170450649220749,0,24,20–50 yrs,0.0,1.0,5.2921875
3,1.75,1460,7862,1.0,0,0,3,7,1460,0,1965,98155,47.7755,-122.299,2200,9293,2015,,12.628070334272698,0,50,20–50 yrs,0.0,1.0,5.384931506849315
4,1.75,1600,6380,1.0,0,0,3,8,1130,470,1959,98125,47.701,-122.306,1090,6380,2014,,13.112315061750808,0,55,50–100 yrs,0.29375,0.70625,3.9875
3,1.75,1770,6000,1.0,0,0,3,7,1130,640,1952,98125,47.7135,-122.315,1900,7200,2014,,12.948012371209098,0,62,50–100 yrs,0.3615819209039548,0.6384180790960452,3.389830508474576
4,2.5,2800,8190,1.0,0,0,3,8,1700,1100,1971,98177,47.7695,-122.368,2460,8165,2014,,13.252515817794084,0,43,20–50 yrs,0.39285714285714285,0.6071428571428571,2.925
4,2.5,2680,9185,2.0,0,0,3,9,2680,0,1989,98029,47.5738,-121.992,2810,8505,2014,,13.3374763699232,0,25,20–50 yrs,0.0,1.0,3.4272388059701493
3,1.75,1680,9460,1.0,0,0,4,7,1680,0,1959,98006,47.5525,-122.182,1690,9448,2014,,13.051943059028227,0,55,50–100 yrs,0.0,1.0,5.630952380952381
3,1.0,1120,10032,1.0,0,0,3,7,1120,0,1962,98034,47.7182,-122.194,1210,9918,2015,,12.781283341160998,0,53,50–100 yrs,0.0,1.0,8.957142857142857
2,1.0,1040,7200,1.0,0,0,4,6,1040,0,1955,98033,47.6823,-122.203,1640,7200,2015,,13.44081856306726,0,60,50–100 yrs,0.0,1.0,6.923076923076923
3,2.25,1790,2240,2.0,0,0,4,8,1790,0,1975,98052,47.6343,-122.106,1780,2560,2015,,12.976414636196449,0,40,20–50 yrs,0.0,1.0,1.2513966480446927
3,2.5,2410,34848,1.5,0,0,3,8,2410,0,1976,98006,47.5694,-122.12,2420,16424,2014,,13.122365377402328,0,38,20–50 yrs,0.0,1.0,14.459751037344398
5,3.25,3370,7313,2.0,0,0,4,8,2140,1230,1988,98029,47.5632,-122.015,2990,7806,2014,,13.444448325847754,0,26,20–50 yrs,0.3649851632047478,0.6350148367952523,2.1700296735905042
2,1.0,800,5150,1.0,0,0,4,6,800,0,1949,98118,47.5525,-122.274,1280,5150,2015,,12.765691290604371,0,66,50–100 yrs,0.0,1.0,6.4375
2,1.0,1380,5000,1.0,0,0,3,7,870,510,1943,98108,47.5339,-122.293,1450,5000,2014,,12.498745990829315,0,71,50–100 yrs,0.3695652173913043,0.6304347826086957,3.6231884057971016
2,1.0,990,39964,1.0,0,0,2,4,990,0,1945,98042,47.3577,-122.085,1560,8990,2014,,11.695255355062795,0,69,50–100 yrs,0.0,1.0,40.36767676767677
4,2.5,1800,9229,2.0,0,0,3,7,1800,0,1994,98022,47.1927,-122.015,1970,9231,2015,,12.560247968016562,0,21,20–50 yrs,0.0,1.0,5.127222222222223
4,1.5,1820,12327,1.0,0,0,4,7,1380,440,1955,98006,47.5767,-122.144,1450,9256,2014,,12.807655372286902,0,59,50–100 yrs,0.24175824175824176,0.7582417582417582,6.773076923076923
3,2.5,2620,6842,2.0,0,0,3,7,2620,0,2002,98053,47.6846,-122.037,2280,4800,2015,,13.361381852676738,0,13,<20 yrs,0.0,1.0,2.6114503816793895
2,2.5,2290,3507,2.0,0,0,3,9,2290,0,2005,98029,47.5545,-122.002,2290,3640,2014,,13.353476685668044,0,9,<20 yrs,0.0,1.0,1.5314410480349345
4,3.0,2200,4466,2.0,0,0,3,7,2200,0,1968,98103,47.7005,-122.339,1780,2250,2015,,13.017005083966255,0,47,20–50 yrs,0.0,1.0,2.03
4,2.5,2940,12600,1.0,0,0,4,8,1850,1090,1974,98074,47.6294,-122.062,2030,11770,2015,,13.28787951079572,0,41,20–50 yrs,0.3707482993197279,0.6292517006802721,4.285714285714286
2,1.75,1700,3618,1.0,0,1,3,8,1260,440,1950,98199,47.6336,-122.397,2200,5000,2014,,13.704580114574805,0,64,50–100 yrs,0.25882352941176473,0.7411764705882353,2.1282352941176472
3,1.0,860,11900,1.0,0,0,4,6,860,0,1963,98030,47.3574,-122.186,1660,10248,2014,,11.982935344196433,0,51,50–100 yrs,0.0,1.0,13.837209302325581
2,1.0,910,5000,1.0,0,0,3,7,910,0,1924,98107,47.6733,-122.37,1050,5000,2014,,13.161586013632684,0,90,50–100 yrs,0.0,1.0,5.4945054945054945
4,3.25,2820,13059,2.0,0,0,4,8,2820,0,1976,98058,47.4508,-122.132,2360,8600,2014,,12.976183182038383,0,38,20–50 yrs,0.0,1.0,4.6308510638297875
2,1.0,930,4743,1.0,0,0,4,5,930,0,1942,98056,47.4966,-122.187,930,4779,2014,,11.862179945241476,0,72,50–100 yrs,0.0,1.0,5.1
4,2.0,2190,4560,2.5,0,0,5,8,2190,0,1910,98103,47.662,-122.329,2190,4560,2014,,13.795308871054397,0,104,>100 yrs,0.0,1.0,2.0821917808219177
4,2.5,3430,7200,2.0,0,0,3,9,3430,0,2014,98033,47.6842,-122.196,1530,7800,2015,,14.070153551531353,0,1,<20 yrs,0.0,1.0,2.0991253644314867
4,2.75,2560,6900,1.0,0,0,3,8,1480,1080,1959,98115,47.686,-122.297,2600,7200,2014,,13.51440681653079,0,55,50–100 yrs,0.421875,0.578125,2.6953125
2,1.0,770,6450,1.0,0,0,4,6,770,0,1948,98106,47.531,-122.358,780,6063,2014,,12.345838935721968,0,66,50–100 yrs,0.0,1.0,8.376623376623376
3,4.5,5230,17826,2.0,1,4,3,10,3740,1490,2005,98040,47.5348,-122.243,3670,17826,2014,,15.039286283703994,0,9,<20 yrs,0.28489483747609945,0.7151051625239006,3.408413001912046
3,2.25,2440,9689,1.0,0,2,4,8,1830,610,1974,98008,47.6141,-122.111,2730,9689,2015,,13.768943969816327,0,41,20–50 yrs,0.25,0.75,3.9709016393442624
3,1.5,1650,3150,1.5,0,0,4,8,1650,0,1929,98122,47.6156,-122.297,1650,4500,2015,,13.340696979437066,0,86,50–100 yrs,0.0,1.0,1.9090909090909092
1,1.0,780,4000,1.0,0,0,3,5,780,0,1905,98108,47.5424,-122.321,1150,4000,2015,,11.407576060361786,0,110,>100 yrs,0.0,1.0,5.128205128205129
3,3.0,1260,1634,3.0,0,0,3,8,1260,0,1998,98103,47.697,-122.349,1260,1135,2014,,12.742568940017076,0,16,<20 yrs,0.0,1.0,1.2968253968253969
4,2.5,2320,4683,2.0,0,0,3,7,2320,0,2007,98042,47.3349,-122.059,2230,5750,2014,,12.628070334272698,0,7,<20 yrs,0.0,1.0,2.018534482758621
4,2.75,1560,8820,1.0,0,3,3,7,1060,500,1979,98001,47.3382,-122.257,2140,7800,2014,,12.468056068255885,0,35,20–50 yrs,0.32051282051282054,0.6794871794871795,5.653846153846154
3,2.0,2330,6346,1.5,0,0,3,6,1600,730,1934,98146,47.5135,-122.38,1380,8400,2014,0.0,12.948012371209098,1,80,50–100 yrs,0.3133047210300429,0.6866952789699571,2.7236051502145924
2,1.0,1400,19570,1.5,0,0,3,6,1100,300,1929,98168,47.4724,-122.271,2250,6500,2015,,12.429220196836383,0,86,50–100 yrs,0.21428571428571427,0.7857142857142857,13.978571428571428
3,1.5,1450,6875,1.0,0,0,4,7,1450,0,1961,98198,47.4205,-122.316,1270,8000,2015,,12.429020177633873,0,54,50–100 yrs,0.0,1.0,4.741379310344827
2,1.0,1140,15120,1.0,0,0,4,6,990,150,1932,98055,47.4521,-122.196,2320,11250,2015,,12.201065128819632,0,83,50–100 yrs,0.13157894736842105,0.868421052631579,13.263157894736842
3,1.0,1120,7320,1.0,0,0,4,7,1120,0,1954,98146,47.5103,-122.382,1410,6328,2015,,12.780439105411505,0,61,50–100 yrs,0.0,1.0,6.535714285714286
3,1.5,1970,13709,1.0,0,0,4,7,1680,290,1955,98155,47.7562,-122.277,2200,16536,2014,,12.959846800844963,0,59,50–100 yrs,0.14720812182741116,0.8527918781725888,6.958883248730965
3,1.0,1110,7128,1.0,0,0,3,7,1110,0,1980,98052,47.6968,-122.124,1510,7107,2014,,12.846612510860464,0,34,20–50 yrs,0.0,1.0,6.421621621621622
4,2.5,3070,6923,2.0,0,0,3,9,3070,0,2009,98033,47.669,-122.172,2190,9218,2014,,13.664688831019712,0,5,<20 yrs,0.0,1.0,2.2550488599348535
3,2.5,1940,4927,2.0,0,0,3,8,1940,0,2004,98058,47.4479,-122.12,2070,4892,2014,,12.721888795877375,0,10,<20 yrs,0.0,1.0,2.5396907216494844
3,2.5,3050,12558,2.0,0,0,3,10,3050,0,1997,98074,47.6549,-122.089,3543,12558,2014,,13.670485941982712,0,17,<20 yrs,0.0,1.0,4.117377049180328
3,1.0,1240,3600,1.5,0,0,3,7,1240,0,1902,98144,47.5986,-122.298,1680,3600,2015,,12.873904582205107,0,113,>100 yrs,0.0,1.0,2.903225806451613
5,4.25,3380,7805,2.0,0,0,3,8,3380,0,2014,98148,47.4349,-122.328,2790,7805,2014,,13.253305671203258,0,0,,0.0,1.0,2.309171597633136
3,2.5,3190,7828,2.0,0,0,3,9,3190,0,2006,98059,47.5047,-122.144,2970,7828,2015,,13.113324650913615,0,9,<20 yrs,0.0,1.0,2.4539184952978057
4,1.75,1670,10200,1.0,0,0,3,7,1390,280,1953,98118,47.5524,-122.267,1720,6860,2014,,13.074225100710079,0,61,50–100 yrs,0.16766467065868262,0.8323353293413174,6.107784431137724
3,1.0,1660,11200,1.0,0,0,3,7,1660,0,1957,98056,47.5121,-122.168,1380,10875,2014,,12.472279517715116,0,57,50–100 yrs,0.0,1.0,6.746987951807229
4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,98006,47.566,-122.14,1300,9572,2014,,12.834683971615659,0,59,50–100 yrs,0.0,1.0,4.744927536231884
4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,98006,47.566,-122.14,1300,9572,2015,,13.217675375388819,0,60,50–100 yrs,0.0,1.0,4.744927536231884
2,1.0,1430,4000,1.0,0,0,3,7,930,500,1949,98118,47.5233,-122.284,1110,4000,2014,,12.345838935721968,0,65,50–100 yrs,0.34965034965034963,0.6503496503496503,2.797202797202797
5,2.5,2270,10700,1.0,0,0,4,8,1570,700,1963,98028,47.741,-122.256,2020,10230,2015,,13.174483230098426,0,52,50–100 yrs,0.30837004405286345,0.6916299559471366,4.713656387665198
3,2.0,1980,7680,1.5,0,0,4,6,1070,910,1911,98033,47.6839,-122.195,1330,8704,2015,,13.314636915215106,0,104,>100 yrs,0.4595959595959596,0.5404040404040404,3.878787878787879
4,2.75,2500,26400,1.0,0,0,3,8,1780,720,1977,98031,47.3444,-122.084,2180,31900,2015,,12.817198704312052,0,38,20–50 yrs,0.288,0.712,10.56
3,1.0,1230,171190,1.0,0,0,3,7,1230,0,1973,98070,47.4397,-122.46,1550,15450,2014,,12.524530013005734,0,41,20–50 yrs,0.0,1.0,139.1788617886179
4,1.0,1390,9023,1.5,0,0,3,7,1390,0,1955,98155,47.7754,-122.296,1760,9023,2015,,12.742568940017076,0,60,50–100 yrs,0.0,1.0,6.49136690647482
4,1.75,2120,8520,1.0,0,0,3,7,1600,520,1978,98023,47.302,-122.373,2160,8400,2015,,12.535739636044429,0,37,20–50 yrs,0.24528301886792453,0.7547169811320755,4.018867924528302
4,2.75,1540,4840,1.0,0,2,4,7,850,690,1929,98126,47.5491,-122.375,1180,4840,2014,,13.017005083966255,0,85,50–100 yrs,0.44805194805194803,0.551948051948052,3.142857142857143
4,2.5,2000,5006,2.0,0,0,3,7,2000,0,2005,98058,47.466,-122.147,2410,4889,2014,,12.765548423664681,0,9,<20 yrs,0.0,1.0,2.503
4,2.5,2400,6053,2.0,0,0,3,8,2400,0,2001,98038,47.3869,-122.033,2460,6519,2015,,12.959846800844963,0,14,<20 yrs,0.0,1.0,2.5220833333333332
4,2.75,2110,8751,1.0,0,0,3,7,1510,600,1962,98011,47.7617,-122.215,1660,10295,2014,,12.983103608918753,0,52,50–100 yrs,0.2843601895734597,0.7156398104265402,4.14739336492891
