price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,house_age,was_renovated,sqft_x_grade,age_x_grade,living_lot_ratio
1610000.0,4,2.75,4270,25807,2.0,0,0,3,11,4270,0,1996,0,98004,47.5951,-122.206,3860,20723,2014,11,18,0,46970,198,0.16545898399659006
808000.0,8,3.75,3460,4600,2.0,0,0,3,7,2860,600,1987,0,98105,47.6617,-122.289,2170,3750,2014,12,27,0,24220,189,0.7521739130434782
398000.0,3,1.75,1890,16001,1.5,0,0,4,7,1890,0,1950,0,98011,47.7663,-122.201,1820,11450,2014,10,64,0,13230,448,0.11811761764889694
340000.0,3,2.5,2240,6000,2.0,0,0,3,8,2240,0,2003,0,98059,47.4837,-122.138,2400,6000,2015,2,12,0,17920,96,0.37333333333333335
380000.0,2,1.0,760,4000,1.5,0,0,3,6,760,0,1910,0,98108,47.5462,-122.32,1130,4000,2015,5,105,0,4560,630,0.19
235000.0,3,1.0,1020,6173,1.0,0,0,3,6,780,240,1948,0,98168,47.5042,-122.329,1330,5909,2014,9,66,0,6120,396,0.16523570387169934
400000.0,3,1.5,1330,9900,1.0,0,0,3,7,1330,0,1956,0,98034,47.7167,-122.233,1940,9900,2014,10,58,0,9310,406,0.13434343434343435
582000.0,5,2.5,2780,12335,1.0,0,0,4,8,1590,1190,1968,0,98006,47.5681,-122.128,2750,9930,2014,7,46,0,22240,368,0.22537494933117147
209000.0,2,1.0,1070,6120,1.0,0,0,3,6,1070,0,1962,0,98168,47.4989,-122.317,1130,6120,2014,12,52,0,6420,312,0.17483660130718953
335000.0,5,3.0,2660,7700,1.5,0,0,4,7,1670,990,1962,0,98058,47.46,-122.174,1610,7700,2015,4,53,0,18620,371,0.34545454545454546
285950.0,2,1.0,710,7120,1.0,0,0,5,6,710,0,1942,0,98146,47.5122,-122.374,1100,7020,2014,12,72,0,4260,432,0.0997191011235955
645000.0,5,2.25,3340,52476,2.0,0,0,4,8,3340,0,1975,0,98027,47.4553,-121.987,2460,48351,2014,11,39,0,26720,312,0.06364814391340803
312000.0,2,1.0,1160,7500,1.5,0,0,4,7,1160,0,1916,0,98014,47.6499,-121.916,1110,7500,2014,12,98,0,8120,686,0.15466666666666667
663000.0,3,2.25,2840,59677,1.0,0,0,3,7,1580,1260,1967,0,98075,47.5828,-122.044,2220,31688,2014,10,47,0,19880,329,0.047589523602057746
443950.0,3,1.75,2000,36000,1.0,0,0,3,6,2000,0,1946,1995,98056,47.5217,-122.182,2100,9681,2014,10,68,1,12000,408,0.05555555555555555
315000.0,3,2.0,1060,5750,1.0,0,0,3,7,1060,0,1981,0,98126,47.5523,-122.372,1080,5750,2014,5,33,0,7420,231,0.18434782608695652
302200.0,4,1.5,1730,10396,1.0,0,0,3,7,1730,0,1964,0,98058,47.4497,-122.168,1510,10396,2015,3,51,0,12110,357,0.16641015775298193
770000.0,3,2.5,2190,2658,2.0,0,3,4,9,2190,0,1979,0,98033,47.6528,-122.203,2315,2538,2015,1,36,0,19710,324,0.8239277652370203
374950.0,4,1.75,1660,8160,1.0,0,0,3,8,1660,0,1974,0,98058,47.4483,-122.129,1800,7684,2015,1,41,0,13280,328,0.2034313725490196
330000.0,3,2.5,2210,7557,2.0,0,0,3,9,2210,0,1989,0,98023,47.3079,-122.393,2440,8641,2014,6,25,0,19890,225,0.29244409157072915
230000.0,2,1.0,870,7020,1.0,0,0,4,6,570,300,1942,0,98106,47.5404,-122.352,1730,7020,2014,10,72,0,5220,432,0.12393162393162394
967000.0,4,2.5,3100,7250,2.0,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670,2015,4,5,0,27900,45,0.42758620689655175
536500.0,4,2.5,1720,3515,2.0,0,2,3,8,1470,250,2000,0,98144,47.591,-122.293,1140,2208,2014,9,14,0,13760,112,0.48933143669985774
315000.0,6,4.0,3120,4240,2.0,0,2,4,7,2090,1030,1993,0,98106,47.5305,-122.353,1460,4240,2014,6,21,0,21840,147,0.7358490566037735
626000.0,3,1.0,1040,4240,1.0,0,0,4,7,860,180,1924,0,98117,47.6768,-122.367,1170,4240,2014,7,90,0,7280,630,0.24528301886792453
334009.0,4,2.0,1650,9305,1.0,0,0,4,6,1650,0,1960,0,98034,47.7183,-122.213,1860,7486,2014,7,54,0,9900,324,0.17732401934443848
429000.0,2,1.0,1010,5000,1.0,0,0,2,7,1010,0,1924,0,98107,47.6715,-122.365,1410,5000,2015,1,91,0,7070,637,0.202
818000.0,4,2.5,4020,44431,2.0,0,0,3,10,4020,0,1987,0,98072,47.7467,-122.132,3440,52900,2015,2,28,0,40200,280,0.09047736940424478
326000.0,5,2.75,2166,6342,2.0,0,0,3,8,2166,0,2013,0,98042,47.3461,-122.152,2474,5948,2014,8,1,0,17328,8,0.3415326395458846
310000.0,5,3.0,1880,5000,1.0,0,0,3,7,1100,780,1997,0,98106,47.5453,-122.363,1640,5000,2014,6,17,0,13160,119,0.376
525000.0,4,2.0,2260,7680,1.0,0,0,4,7,1130,1130,1947,0,98177,47.7193,-122.361,1800,7680,2015,4,68,0,15820,476,0.2942708333333333
350000.0,3,2.25,2010,4400,1.5,0,0,3,7,2010,0,1986,0,98055,47.4735,-122.189,1720,4187,2015,4,29,0,14070,203,0.45681818181818185
936000.0,4,2.5,3330,8897,2.0,0,0,3,10,3330,0,2001,0,98074,47.6484,-122.08,3150,7515,2015,4,14,0,33300,140,0.3742834663369675
226000.0,3,1.0,1520,7200,1.0,0,0,3,7,1030,490,1954,0,98166,47.4527,-122.352,1530,7201,2014,11,60,0,10640,420,0.2111111111111111
1250000.0,5,3.5,3510,4798,2.0,0,0,3,10,2700,810,2008,0,98105,47.669,-122.282,1460,1684,2015,5,7,0,35100,70,0.7315548145060442
428000.0,3,1.75,1580,507038,1.0,0,2,4,7,1580,0,1985,0,98022,47.2303,-121.936,2040,210394,2014,8,29,0,11060,203,0.003116137252040281
329932.0,3,1.5,1460,5040,1.0,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,2014,5,43,0,10220,301,0.2896825396825397
539000.0,3,1.5,1460,5040,1.0,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,2015,1,44,0,10220,308,0.2896825396825397
275000.0,3,1.75,1650,7700,1.0,0,0,4,8,1650,0,1977,0,98023,47.3155,-122.365,2020,7700,2015,3,38,0,13200,304,0.21428571428571427
590000.0,4,2.5,2660,35010,2.0,0,2,3,9,2660,0,1993,0,98045,47.4816,-121.714,2330,35448,2014,9,21,0,23940,189,0.07597829191659526
782000.0,4,2.5,3510,24604,2.0,0,0,3,10,3510,0,1997,0,98053,47.6772,-122.056,3530,26673,2015,1,18,0,35100,180,0.1426597301251829
575000.0,4,2.5,2120,9603,2.0,0,0,3,8,2120,0,1985,0,98027,47.5348,-122.053,1990,9611,2014,6,29,0,16960,232,0.2207643444756847
509000.0,3,2.25,1780,9315,2.0,0,0,3,7,1780,0,1996,0,98133,47.7484,-122.353,1780,8545,2015,1,19,0,12460,133,0.19108964036500267
290000.0,4,2.5,2000,13300,1.0,0,0,4,7,1200,800,1968,0,98001,47.353,-122.294,1800,9810,2014,5,46,0,14000,322,0.15037593984962405
305240.0,3,1.0,1300,9000,1.0,0,0,3,7,1300,0,1956,0,98133,47.7352,-122.337,1500,9600,2014,7,58,0,9100,406,0.14444444444444443
555000.0,3,2.0,2180,4976,1.5,0,2,4,8,1680,500,1930,0,98126,47.573,-122.38,1850,5000,2014,6,84,0,17440,672,0.43810289389067525
317000.0,3,2.0,1790,8228,1.0,0,0,3,7,1390,400,1980,0,98058,47.4658,-122.172,1880,8228,2014,7,34,0,12530,238,0.21754982984929508
430000.0,3,2.0,1910,5040,1.5,0,0,3,8,1910,0,1971,0,98074,47.6312,-122.061,1980,4275,2014,6,43,0,15280,344,0.37896825396825395
850000.0,2,1.5,1800,4144,1.0,0,4,4,7,900,900,1962,0,98116,47.5934,-122.39,2090,4173,2015,2,53,0,12600,371,0.4343629343629344
469000.0,3,2.25,2620,10659,1.0,0,0,3,7,1660,960,1976,0,98155,47.7643,-122.273,1820,12071,2014,11,38,0,18340,266,0.24580166995027677
327200.0,2,2.0,1440,8425,1.0,0,0,4,6,1440,0,1942,1983,98168,47.4831,-122.296,1430,12037,2014,7,72,1,8640,432,0.17091988130563798
835000.0,3,3.0,2790,12523,2.0,1,4,4,8,1600,1190,1977,0,98198,47.3571,-122.324,2990,11476,2014,6,37,0,22320,296,0.2227900662780484
360000.0,4,2.5,2340,13445,2.0,0,0,3,8,2340,0,1990,0,98042,47.374,-122.125,2340,11188,2014,9,24,0,18720,192,0.17404239494235776
372000.0,4,2.5,2070,8658,2.0,0,0,3,8,2070,0,1999,0,98178,47.5072,-122.257,2010,7215,2014,12,15,0,16560,120,0.2390852390852391
453000.0,3,1.0,2160,11484,1.5,0,0,4,7,2160,0,1968,0,98034,47.7277,-122.185,2270,10080,2015,3,47,0,15120,329,0.18808777429467086
275000.0,2,1.75,2090,11317,1.0,0,0,5,7,1090,1000,1931,0,98188,47.4594,-122.279,1940,11317,2014,8,83,0,14630,581,0.1846779181761951
475000.0,4,2.5,2040,7260,2.0,0,0,4,7,2040,0,1963,0,98133,47.7399,-122.332,2040,7360,2014,7,51,0,14280,357,0.2809917355371901
310000.0,4,2.75,1950,9720,1.0,0,0,3,7,1400,550,1986,0,98031,47.3969,-122.205,2300,10530,2015,2,29,0,13650,203,0.2006172839506173
173000.0,4,2.0,1200,8460,1.0,0,0,5,7,1200,0,1957,0,98188,47.4413,-122.277,1350,8623,2015,2,58,0,8400,406,0.14184397163120568
313500.0,5,3.0,2240,94960,1.0,0,0,3,6,2240,0,1985,0,98045,47.481,-121.788,1780,43400,2015,4,30,0,13440,180,0.02358887952822241
345000.0,3,2.5,1360,1489,2.0,0,0,3,8,1360,0,2007,0,98126,47.549,-122.372,1360,1688,2014,7,7,0,10880,56,0.9133646742780389
436000.0,3,1.5,1500,10200,1.0,0,0,3,8,1300,200,1955,0,98177,47.7598,-122.359,1950,9500,2015,3,60,0,12000,480,0.14705882352941177
244500.0,2,1.75,1300,14500,1.0,0,0,3,6,650,650,1939,0,98168,47.4989,-122.329,1370,12986,2014,9,75,0,7800,450,0.0896551724137931
206000.0,3,1.75,1140,9800,1.0,0,0,4,7,1140,0,1968,0,98001,47.3063,-122.27,1370,9800,2014,7,46,0,7980,322,0.11632653061224489
890000.0,4,2.5,2930,9158,2.0,0,0,3,9,2930,0,2005,0,98052,47.7065,-122.13,3590,8065,2015,4,10,0,26370,90,0.31993885127757155
329950.0,4,2.25,2140,8874,2.0,0,0,3,8,2140,0,1986,0,98092,47.2654,-122.217,2140,8789,2015,1,29,0,17120,232,0.2411539328375028
250000.0,3,1.75,1628,286355,1.0,0,0,3,7,1628,0,1996,0,98092,47.2558,-122.122,1490,216344,2015,2,19,0,11396,133,0.005685250825024882
246000.0,3,2.0,1990,203861,1.0,0,0,3,7,1990,0,1949,0,98022,47.2507,-122.039,2760,217800,2014,10,65,0,13930,455,0.009761553215180931
440000.0,3,1.75,1950,19747,1.0,0,0,3,7,1150,800,1979,0,98072,47.7685,-122.162,2560,9674,2014,7,35,0,13650,245,0.09874917709019092
395000.0,4,1.75,1910,8117,1.0,0,0,3,7,1460,450,1975,0,98072,47.7344,-122.173,1810,8100,2014,9,39,0,13370,273,0.23530861155599359
305000.0,3,1.0,820,5150,1.0,0,0,5,6,820,0,1918,0,98118,47.5514,-122.284,1100,5150,2014,9,96,0,4920,576,0.15922330097087378
160000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359,2014,9,29,0,10290,203,0.16931582584657912
269000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359,2015,2,30,0,10290,210,0.16931582584657912
169500.0,3,1.0,1060,10023,1.0,0,0,3,6,1060,0,1962,0,98023,47.2869,-122.36,1060,10023,2014,8,52,0,6360,312,0.1057567594532575
690500.0,4,2.75,3130,8920,2.0,0,0,3,8,3130,0,2014,0,98155,47.7397,-122.316,1450,9183,2014,12,0,0,25040,0,0.3508968609865471
245560.0,2,1.5,1260,9693,1.0,0,0,3,7,1260,0,1957,0,98177,47.7775,-122.365,1800,9693,2014,12,57,0,8820,399,0.12999071494893222
345000.0,4,2.75,2200,13498,2.0,0,0,3,8,2200,0,1987,0,98023,47.3148,-122.35,2190,11850,2015,3,28,0,17600,224,0.16298710920136317
383000.0,4,1.75,2580,19607,1.0,0,2,4,8,1290,1290,1958,0,98056,47.5067,-122.197,1970,9569,2014,10,56,0,20640,448,0.1315856581833019
388500.0,3,2.25,1350,944,2.0,0,0,3,8,1050,300,2007,0,98144,47.5997,-122.312,1350,1245,2014,8,7,0,10800,56,1.430084745762712
250000.0,3,1.75,1350,8548,1.0,0,0,3,7,1350,0,1985,0,98003,47.3179,-122.33,1660,8538,2014,9,29,0,9450,203,0.1579316799251287
455500.0,3,1.75,2290,19000,1.0,0,0,4,9,1650,640,1973,0,98042,47.3837,-122.158,2900,13034,2015,2,42,0,20610,378,0.12052631578947369
672000.0,3,1.0,1220,8573,1.0,0,0,4,7,1220,0,1954,0,98004,47.6088,-122.193,1390,8573,2014,12,60,0,8540,420,0.14230724367199346
550000.0,4,1.5,2750,128502,1.0,0,0,2,7,1500,1250,1958,0,98055,47.4345,-122.198,1470,11514,2014,6,56,0,19250,392,0.021400445129258688
487000.0,3,1.75,1430,12632,1.0,0,0,3,7,1430,0,1959,0,98008,47.6371,-122.123,1750,10350,2015,5,56,0,10010,392,0.11320455984800507
291375.0,4,2.5,2220,6233,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5352,2014,8,13,0,15540,91,0.35616877907909517
225000.0,3,1.0,1490,15850,1.0,0,0,3,7,1490,0,1946,0,98133,47.7411,-122.347,1950,13228,2015,3,69,0,10430,483,0.09400630914826498
519950.0,5,3.5,2440,10200,2.0,0,0,4,7,2440,0,1974,0,98075,47.5814,-122.003,2000,10568,2014,11,40,0,17080,280,0.23921568627450981
250000.0,3,2.5,2070,8400,2.0,0,0,4,8,2070,0,1990,0,98002,47.3099,-122.206,2070,9239,2014,8,24,0,16560,192,0.24642857142857144
614950.0,3,1.0,1500,2400,1.5,0,0,5,7,1500,0,1900,0,98119,47.6333,-122.362,1780,3600,2014,9,114,0,10500,798,0.625
599500.0,4,2.25,2020,10260,2.0,0,0,4,7,2020,0,1984,0,98052,47.6801,-122.114,2020,10311,2015,1,31,0,14140,217,0.1968810916179337
625000.0,4,1.5,2190,13660,1.0,0,3,3,8,2190,0,1952,0,98177,47.7658,-122.37,2520,20500,2014,9,62,0,17520,496,0.1603221083455344
248500.0,2,1.0,780,10064,1.0,0,0,4,7,780,0,1958,0,98168,47.4913,-122.318,1090,14750,2015,5,57,0,5460,399,0.07750397456279809
469950.0,5,2.0,1220,4200,1.0,0,0,4,6,1090,130,1921,0,98105,47.6677,-122.321,1790,4200,2014,9,93,0,7320,558,0.2904761904761905
525000.0,3,1.5,1840,10956,1.0,0,0,4,8,1840,0,1970,0,98033,47.6746,-122.164,1680,10950,2015,4,45,0,14720,360,0.1679445052939029
787500.0,2,2.5,2390,6928,2.0,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,2014,9,65,1,19120,520,0.34497690531177827
485000.0,4,2.5,3710,15935,1.0,0,0,3,10,2130,1580,2005,0,98001,47.3528,-122.267,3674,17913,2015,4,10,0,37100,100,0.23282083464072795
310000.0,2,1.0,750,5379,1.0,0,0,3,6,750,0,1919,0,98118,47.5324,-122.272,1030,5511,2015,4,96,0,4500,576,0.13943112102621305
280000.0,5,2.0,2110,7919,1.0,0,0,3,7,1110,1000,1966,0,98118,47.5164,-122.267,1590,5250,2014,10,48,0,14770,336,0.26644778381108725
200000.0,4,1.0,1020,42966,1.5,0,0,4,6,1020,0,1922,0,98072,47.7617,-122.11,2250,37680,2015,4,93,0,6120,558,0.023739701159056
490000.0,3,2.5,3080,7363,2.0,0,0,3,9,3080,0,2006,0,98055,47.4473,-122.205,2860,5273,2014,10,8,0,27720,72,0.41830775499117206
146000.0,3,1.0,900,4770,1.0,0,0,3,6,900,0,1969,2009,98023,47.3038,-122.362,900,3480,2014,12,45,1,5400,270,0.18867924528301888
500000.0,5,3.0,3720,25474,2.0,0,4,3,9,2090,1630,1986,0,98001,47.3296,-122.256,1870,14547,2014,11,28,0,33480,252,0.14603124754651803
242500.0,3,1.0,940,7380,1.0,0,0,3,6,940,0,1959,0,98058,47.4516,-122.175,1210,8095,2014,9,55,0,5640,330,0.12737127371273713
324950.0,3,1.0,1040,7288,1.0,0,0,3,7,1040,0,1959,0,98125,47.7287,-122.311,1160,7287,2014,10,55,0,7280,385,0.14270032930845225
231500.0,2,1.0,1000,7615,1.0,0,0,4,6,1000,0,1943,0,98056,47.49,-122.191,1060,8000,2015,4,72,0,6000,432,0.1313197636244255
300000.0,3,2.5,2080,9827,2.0,0,0,3,8,2080,0,1989,0,98023,47.3058,-122.394,2660,9861,2014,5,25,0,16640,200,0.21166174824463213
545000.0,4,2.5,2500,50595,2.0,0,0,3,9,2500,0,1997,0,98045,47.4736,-121.731,2765,33720,2014,12,17,0,22500,153,0.049411997232928155
350000.0,3,1.0,1050,8583,1.0,0,0,5,6,1050,0,1955,0,98133,47.7451,-122.339,1460,7351,2015,2,60,0,6300,360,0.1223348479552604
467100.0,3,1.75,1620,8645,1.0,0,0,3,7,1190,430,1973,0,98052,47.6651,-122.151,2010,8645,2014,5,41,0,11340,287,0.18739155581260844
180000.0,3,1.0,1610,8500,1.5,0,0,3,7,1610,0,1959,0,98032,47.3717,-122.297,1070,8750,2015,4,56,0,11270,392,0.18941176470588236
749000.0,4,1.5,2130,5000,2.0,0,0,4,8,2130,0,1920,0,98144,47.5828,-122.291,2560,5000,2014,7,94,0,17040,752,0.426
245000.0,3,2.5,1460,11593,2.0,0,0,3,7,1460,0,1989,0,98023,47.2984,-122.385,1640,9703,2014,10,25,0,10220,175,0.1259380660743552
260000.0,5,1.0,1600,7350,1.0,0,0,5,7,1600,0,1962,0,98031,47.3943,-122.196,1600,7725,2014,8,52,0,11200,364,0.21768707482993196
490000.0,3,3.0,1730,2940,3.0,0,0,3,7,1730,0,1985,0,98117,47.6911,-122.392,1690,4410,2014,6,29,0,12110,203,0.5884353741496599
565000.0,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,2003,0,98075,47.5895,-122.019,2280,4193,2014,8,11,0,18240,88,0.4954367666232073
330000.0,4,2.25,2430,7490,2.0,0,0,3,8,2430,0,1983,0,98058,47.4406,-122.139,2070,7469,2014,8,31,0,19440,248,0.32443257676902537
295000.0,3,1.0,1380,7575,1.0,0,0,4,7,1380,0,1963,0,98056,47.5139,-122.187,1320,7600,2014,11,51,0,9660,357,0.18217821782178217
725000.0,3,1.5,1790,6000,1.5,0,0,4,7,1790,0,1903,0,98115,47.6754,-122.325,1290,3500,2014,10,111,0,12530,777,0.29833333333333334
1135000.0,4,2.5,3370,10602,2.0,0,0,3,10,3370,0,1999,0,98007,47.6591,-122.147,2950,9949,2014,9,15,0,33700,150,0.3178645538577627
680000.0,3,2.25,2920,6300,1.0,0,0,3,8,1710,1210,1956,0,98177,47.7065,-122.37,1940,6300,2014,8,58,0,23360,464,0.4634920634920635
490000.0,2,1.0,2180,9300,1.0,0,0,4,7,1090,1090,1947,0,98177,47.7032,-122.371,1830,7378,2014,10,67,0,15260,469,0.23440860215053763
635000.0,3,1.75,1480,6985,1.5,0,0,4,7,1200,280,1926,0,98117,47.686,-122.374,1480,5588,2015,4,89,0,10360,623,0.21188260558339297
750000.0,3,2.5,2350,715690,1.5,0,0,4,9,2350,0,1979,0,98022,47.1622,-121.971,1280,325393,2015,4,36,0,21150,324,0.003283544551411924
330000.0,4,2.25,2440,8098,2.0,0,0,3,8,2440,0,1983,0,98023,47.3126,-122.346,2110,7911,2014,12,31,0,19520,248,0.3013089651765868
270000.0,3,2.5,1350,1189,2.0,0,0,3,7,1080,270,2007,0,98106,47.5218,-122.358,1300,1182,2015,3,8,0,9450,56,1.135407905803196
340000.0,3,2.25,1970,3716,2.0,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716,2014,5,17,0,13790,119,0.5301399354144241
413252.0,3,0.75,1110,3960,1.0,0,0,3,7,1110,0,1951,0,98117,47.6834,-122.366,1610,5530,2015,3,64,0,7770,448,0.2803030303030303
600000.0,4,2.75,2950,5803,2.0,0,0,3,9,2950,0,2007,0,98028,47.7368,-122.231,2940,5803,2015,2,8,0,26550,72,0.5083577459934516
726888.0,5,3.0,2970,7261,2.0,0,0,3,9,2970,0,1999,0,98075,47.5994,-122.019,2970,8437,2015,4,16,0,26730,144,0.4090345682412891
285000.0,2,1.0,720,6400,1.0,0,0,4,6,720,0,1943,0,98126,47.5286,-122.368,1030,6400,2014,12,71,0,4320,426,0.1125
365000.0,2,1.0,770,5680,1.0,0,0,4,6,770,0,1929,0,98117,47.6951,-122.366,1170,5514,2015,2,86,0,4620,516,0.13556338028169015
295000.0,4,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200,2015,3,51,0,11550,357,0.22916666666666666
460000.0,3,2.25,1620,7350,1.0,0,0,3,7,1170,450,1969,0,98034,47.7248,-122.179,1800,7350,2015,3,46,0,11340,322,0.22040816326530613
230000.0,3,1.5,1510,10588,1.5,0,0,3,7,1510,0,1947,0,98198,47.3775,-122.319,1360,2873,2014,9,67,0,10570,469,0.1426142803173404
337000.0,3,1.0,1070,6109,1.0,0,0,5,7,1070,0,1951,0,98125,47.7207,-122.32,1170,7200,2014,5,63,0,7490,441,0.17515141594368963
300000.0,3,1.0,1010,6300,1.0,0,0,3,7,1010,0,1957,0,98133,47.7304,-122.352,1480,7480,2014,9,57,0,7070,399,0.16031746031746033
2300000.0,4,2.5,3370,8402,1.0,0,0,5,10,2240,1130,1962,0,98112,47.6349,-122.29,3190,8700,2015,1,53,0,33700,530,0.4010949773863366
360000.0,4,2.5,2000,5500,2.0,0,0,3,8,2000,0,2003,0,98038,47.3552,-122.014,2000,5512,2014,12,11,0,16000,88,0.36363636363636365
585000.0,3,2.5,2060,10839,2.0,0,0,3,8,2060,0,1987,0,98029,47.5675,-122.016,2180,8126,2015,3,28,0,16480,224,0.190054433065781
182700.0,3,2.25,1740,6650,1.0,0,0,3,7,1240,500,1978,0,98023,47.2979,-122.379,1740,7000,2014,10,36,0,12180,252,0.26165413533834586
305000.0,3,2.25,1740,6650,1.0,0,0,3,7,1240,500,1978,0,98023,47.2979,-122.379,1740,7000,2015,4,37,0,12180,259,0.26165413533834586
309950.0,3,2.5,1880,7838,2.0,0,0,3,7,1880,0,1994,0,98055,47.4439,-122.19,1810,7915,2014,5,20,0,13160,140,0.23985710640469507
550000.0,3,1.0,960,12527,1.0,0,0,3,7,960,0,1972,0,98033,47.6891,-122.203,1220,7579,2015,3,43,0,6720,301,0.07663446954578111
825000.0,3,2.5,3280,26413,1.0,0,3,3,11,2670,610,1985,0,98074,47.6395,-122.05,3280,25211,2014,11,29,0,36080,319,0.1241812743724681
998500.0,2,1.0,1570,4400,1.5,0,0,4,8,1570,0,1914,0,98122,47.6112,-122.293,1850,4400,2014,10,100,0,12560,800,0.3568181818181818
644500.0,4,2.5,2990,5342,2.0,0,0,3,8,2990,0,2004,0,98074,47.6124,-122.009,2990,5936,2014,11,10,0,23920,80,0.5597154623736428
320000.0,3,2.0,1250,8636,1.0,0,0,5,7,1250,0,1968,0,98059,47.5066,-122.159,1620,7653,2015,1,47,0,8750,329,0.1447429365446966
266950.0,3,2.5,1920,4803,2.0,0,0,3,7,1920,0,2005,0,98042,47.3745,-122.127,2240,5231,2014,10,9,0,13440,63,0.3997501561524047
633100.0,4,2.5,2470,33305,2.0,0,0,3,9,2470,0,1993,0,98053,47.6303,-121.99,2440,33305,2014,5,21,0,22230,189,0.07416303858279538
395000.0,2,1.0,960,6700,1.0,0,0,3,7,960,0,1951,0,98103,47.6955,-122.357,1350,6700,2014,8,63,0,6720,441,0.14328358208955225
259250.0,3,1.0,940,5904,1.0,0,0,3,6,940,0,1947,0,98103,47.699,-122.35,870,5728,2015,3,68,0,5640,408,0.15921409214092141
300000.0,3,1.0,1260,5000,1.0,0,0,4,6,1260,0,1968,0,98014,47.6492,-121.915,1180,7500,2014,11,46,0,7560,276,0.252
413000.0,3,1.75,2280,139392,1.0,0,0,3,8,2280,0,1977,0,98092,47.291,-122.118,2280,117176,2015,2,38,0,18240,304,0.016356749311294765
435000.0,3,2.25,1740,8491,1.0,0,0,3,8,1240,500,1958,0,98177,47.7758,-122.379,2080,8494,2014,8,56,0,13920,448,0.2049228594982923
500000.0,4,2.75,2630,15000,1.0,0,0,4,7,1690,940,1976,0,98072,47.7425,-122.089,1800,16500,2014,10,38,0,18410,266,0.17533333333333334
402000.0,4,1.75,2430,5481,1.0,0,0,3,8,1430,1000,1953,0,98108,47.5569,-122.298,2050,5508,2014,8,61,0,19440,488,0.4433497536945813
777700.0,3,2.5,2260,251460,1.5,0,0,3,10,2260,0,1995,0,98070,47.4096,-122.449,1610,244372,2015,5,20,0,22600,200,0.008987512924520798
580000.0,2,1.5,1220,5000,1.0,0,2,4,7,1220,0,1938,0,98103,47.6624,-122.348,2090,3850,2015,3,77,0,8540,539,0.244
570000.0,3,1.75,2580,40392,1.0,0,0,3,9,1390,1190,1986,0,98072,47.7637,-122.134,2460,46173,2014,9,28,0,23220,252,0.06387403446226976
174950.0,2,1.0,730,6000,1.0,0,0,3,6,730,0,1950,1985,98198,47.3832,-122.3,1750,7200,2014,12,64,1,4380,384,0.12166666666666667
300000.0,2,1.0,760,3001,1.0,0,0,3,6,760,0,1913,0,98144,47.5874,-122.311,1750,5000,2014,5,101,0,4560,606,0.25324891702765745
435000.0,3,1.5,1740,6988,1.0,0,0,3,7,1600,140,1950,0,98133,47.7211,-122.33,1650,7500,2014,9,64,0,12180,448,0.24899828277046365
840000.0,4,2.5,3420,8405,2.0,0,0,3,10,3420,0,2000,0,98074,47.6328,-122.064,3230,8460,2014,5,14,0,34200,140,0.40690065437239736
469000.0,5,2.5,2240,7543,1.0,0,0,3,7,1140,1100,1966,0,98177,47.7756,-122.372,2110,7408,2014,6,48,0,15680,336,0.2969640726501392
870000.0,4,1.75,1920,3600,2.0,0,0,4,8,1920,0,1907,0,98119,47.6382,-122.368,1920,3600,2014,11,107,0,15360,856,0.5333333333333333
532000.0,4,1.75,2020,7029,1.0,0,0,4,7,1430,590,1979,0,98052,47.6983,-122.127,1780,7200,2014,6,35,0,14140,245,0.28738085076113246
455000.0,4,1.5,1880,11400,1.0,0,0,3,7,1280,600,1955,0,98177,47.7718,-122.381,1880,11400,2015,3,60,0,13160,420,0.1649122807017544
201000.0,3,1.0,1010,25277,1.0,0,0,5,5,1010,0,1961,0,98019,47.7242,-121.951,1570,213879,2014,7,53,0,5050,265,0.039957273410610436
649000.0,5,3.25,3990,13087,2.0,0,0,3,9,2400,1590,1991,0,98042,47.3632,-122.061,2580,13633,2014,9,23,0,35910,207,0.3048827080308703
445500.0,2,1.75,1390,6670,1.0,0,0,3,6,720,670,1941,0,98115,47.6914,-122.308,920,6380,2015,5,74,0,8340,444,0.20839580209895053
475000.0,3,2.0,1230,11502,1.0,0,0,4,7,1230,0,1984,0,98052,47.7017,-122.127,1660,11727,2014,5,30,0,8610,210,0.10693792383933229
